,GameKey,Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,DayOfWeek,TeamGameID,TeamID,OpponentID,ScoreID,month,year,dayofyear
30,202110134,2021-09-12 13:00:00,1,2021,1,TEN,ARI,HOME,13,38,51,Nissan Stadium,0,6,7,0,0,26,39,26:39,17,5,12,0,64,248,3.9,2,22,86,3.9,1,36,22,162,1,1,4.5,7.4,61.1,69.44,14,5,35.7,3,1,33.3,2,2,0,0,7,57,2,2,6,56,3,2,3,151,50.3,3,1,-2,10,14,14,0,0,33,21,33:21,22,7,13,2,67,416,6.2,5,33,136,4.1,1,32,21,280,4,1,8.8,13.3,65.6,119.79,13,7,53.8,0,0,0.0,5,4,0,0,8,59,0,0,2,9,9,8,3,144,48.0,1,3,2,100.0,0,80.0,0,2,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,2,1,55,6,2,9,3,0,0,45,11,6,56,8,2,2,Sunday,993002445,34,1,17687,9,2021,255
31,202110135,2021-09-12 13:00:00,1,2021,1,WAS,LAC,HOME,16,20,36,FedEx Field,3,6,7,0,0,23,57,23:57,15,6,6,3,49,259,5.3,1,27,126,4.7,0,21,14,133,1,0,6.3,9.5,66.7,99.9,10,3,30.0,1,1,100.0,2,1,0,0,8,57,1,1,1,2,5,4,3,138,46.0,1,2,1,7,6,0,7,0,36,3,36:03,27,6,20,1,78,424,5.4,2,29,90,3.1,1,47,31,334,1,1,7.1,10.8,66.0,84.88,19,14,73.7,0,0,0.0,6,2,0,0,6,94,1,1,2,3,7,4,2,94,47.0,2,1,-1,50.0,0,33.3,0,1,1,0,0,0,0,0,4,3,2,2,0,0,0,0,0,2,2,49,25,2,3,4,1,0,38,20,1,0,1,3,0,Sunday,993002449,35,29,17689,9,2021,255
32,202210101,2022-09-11 16:25:00,1,2022,1,ARI,KC,HOME,21,44,65,State Farm Stadium,0,7,0,14,0,25,18,25:18,18,6,12,0,63,282,4.5,3,22,103,4.7,1,38,24,179,2,0,4.7,7.5,63.2,91.89,12,3,25.0,4,3,75.0,3,3,0,0,5,49,3,0,3,26,6,3,5,255,51.0,0,1,1,14,9,14,7,0,34,42,34:42,33,7,22,4,66,488,7.4,6,27,128,4.7,1,39,30,360,5,0,9.2,12.0,76.9,144.23,8,5,62.5,1,1,100.0,6,6,0,0,3,25,5,1,0,0,6,4,2,108,54.0,1,0,-1,100.0,0,100.0,0,1,1,0,4,1,0,0,0,0,6,5,0,0,0,0,0,1,1,45,18,0,0,2,3,1,40,10,3,26,7,1,0,Sunday,993003132,1,16,18018,9,2022,254
33,202210102,2022-09-11 13:00:00,1,2022,1,ATL,NO,HOME,26,27,53,Mercedes-Benz Stadium,3,13,7,3,0,33,44,33:44,26,13,8,5,71,416,5.9,2,38,201,5.3,2,33,20,215,0,0,6.5,10.8,60.6,79.73,13,5,38.5,0,0,0.0,4,2,0,0,8,55,3,2,0,0,8,4,4,180,45.0,2,1,-1,7,0,3,17,0,26,16,26:16,18,5,12,1,57,385,6.8,3,19,151,7.9,1,34,23,234,2,0,6.9,10.2,67.6,106.74,13,4,30.8,0,0,0.0,3,3,0,0,8,99,1,1,4,35,1,2,5,272,54.4,1,2,1,50.0,0,100.0,0,2,2,0,0,0,0,0,5,4,1,1,0,3,1,0,0,3,2,31,27,4,35,2,1,1,50,16,0,0,2,2,2,Sunday,993003122,2,22,18007,9,2022,254
34,202210124,2022-09-11 13:00:00,1,2022,1,BAL,NYJ,AWAY,24,9,33,MetLife Stadium,3,7,14,0,0,27,30,27:30,13,4,8,1,53,274,5.2,3,21,63,3.0,0,30,17,211,3,1,7.0,12.4,56.7,98.06,13,5,38.5,0,0,0.0,2,1,0,0,5,29,1,0,2,2,10,3,6,291,48.5,1,2,1,0,3,0,6,0,32,30,32:30,24,3,18,3,79,380,4.8,1,17,83,4.9,0,59,37,297,1,1,5.0,8.0,62.7,73.91,14,2,14.3,4,3,75.0,2,1,0,0,6,81,2,1,3,12,4,2,6,253,42.2,2,1,-1,50.0,0,50.0,0,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,48,21,3,12,4,2,1,31,16,2,2,4,1,0,Sunday,993003127,3,24,18012,9,2022,254
35,202210132,2022-09-08 20:20:00,1,2022,1,BUF,LAR,AWAY,31,10,41,SoFi Stadium,7,3,7,14,0,31,14,31:14,23,7,15,1,58,413,7.1,4,25,121,4.8,1,31,26,292,3,2,9.4,11.2,83.9,111.29,10,9,90.0,0,0,0.0,2,2,0,0,5,35,2,2,2,5,16,7,0,0,0.0,4,3,-1,0,10,0,0,0,28,46,28:46,19,3,14,2,66,243,3.7,1,18,52,2.9,0,41,29,191,1,3,4.7,6.6,70.7,58.08,13,6,46.2,3,2,66.7,2,1,0,0,4,30,1,0,7,49,2,2,4,180,45.0,3,4,1,100.0,0,50.0,0,4,4,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,45,21,7,49,6,0,0,42,19,2,5,3,2,2,Thursday,993003109,4,32,18006,9,2022,251
36,202210105,2022-09-11 13:00:00,1,2022,1,CAR,CLE,HOME,24,26,50,Bank of America Stadium,0,7,0,17,0,21,34,21:34,15,5,7,3,50,261,5.2,3,19,54,2.8,2,27,16,207,1,1,7.7,12.9,59.3,80.32,11,4,36.4,0,0,0.0,3,2,0,0,8,96,5,0,4,28,5,4,5,250,50.0,1,0,-1,0,17,3,6,0,38,26,38:26,23,11,7,5,74,355,4.8,2,39,217,5.6,1,34,18,138,1,0,4.1,7.7,52.9,72.92,18,8,44.4,2,1,50.0,4,1,0,0,9,71,1,0,1,9,6,5,4,187,46.8,0,1,1,66.7,0,25.0,0,3,3,0,0,0,0,0,1,1,2,2,0,0,0,0,0,4,4,39,36,1,9,4,0,0,26,18,4,28,7,1,1,Sunday,993003124,5,8,18014,9,2022,254
37,202210106,2022-09-11 13:00:00,1,2022,1,CHI,SF,HOME,19,10,29,Soldier Field,0,0,7,12,0,26,32,26:32,15,6,4,5,56,204,3.6,3,37,99,2.7,1,17,8,105,2,1,6.2,13.1,47.1,81.74,14,5,35.7,0,0,0.0,2,2,0,0,3,24,0,0,2,16,4,4,6,277,46.2,1,2,1,0,7,3,0,0,33,28,33:28,17,11,5,1,67,331,4.9,1,37,176,4.8,1,28,13,155,0,1,5.5,11.9,46.4,48.96,17,8,47.1,2,0,0.0,3,1,0,0,12,99,2,1,2,9,3,6,4,161,40.2,2,1,-1,100.0,0,33.3,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,47,12,2,9,3,1,1,34,14,2,16,2,0,0,Sunday,993003126,6,31,18008,9,2022,254
38,202210107,2022-09-11 13:00:00,1,2022,1,CIN,PIT,HOME,20,23,43,Paycor Stadium,3,3,8,6,0,43,42,43:42,32,5,22,5,94,432,4.6,2,34,133,3.9,0,53,33,299,2,4,5.6,9.1,62.3,58.61,16,8,50.0,3,1,33.3,5,2,0,0,4,27,2,1,7,39,5,4,3,158,52.7,5,0,-5,10,7,0,3,3,26,18,26:18,13,4,8,1,61,267,4.4,2,22,75,3.4,0,38,21,192,1,0,5.1,9.1,55.3,77.96,15,4,26.7,0,0,0.0,2,1,0,0,8,59,2,0,1,2,11,9,8,388,48.5,0,5,5,40.0,0,50.0,0,1,0,1,2,1,0,0,3,2,2,2,0,0,0,0,0,4,3,36,17,1,2,4,1,0,58,29,7,39,9,2,1,Sunday,993003112,7,28,18009,9,2022,254
39,202210105,2022-09-11 13:00:00,1,2022,1,CLE,CAR,AWAY,26,24,50,Bank of America Stadium,0,17,3,6,0,38,26,38:26,23,11,7,5,74,355,4.8,2,39,217,5.6,1,34,18,138,1,0,4.1,7.7,52.9,72.92,18,8,44.4,2,1,50.0,4,1,0,0,9,71,1,0,1,9,6,5,4,187,46.8,0,1,1,0,7,0,17,0,21,34,21:34,15,5,7,3,50,261,5.2,3,19,54,2.8,2,27,16,207,1,1,7.7,12.9,59.3,80.32,11,4,36.4,0,0,0.0,3,2,0,0,8,96,5,0,4,28,5,4,5,250,50.0,1,0,-1,25.0,0,66.7,0,2,2,0,0,0,0,0,4,4,3,3,0,0,0,0,0,1,1,26,18,4,28,7,1,1,39,36,1,9,4,0,0,Sunday,993003123,8,5,18014,9,2022,254
40,202210109,2022-09-11 20:20:00,1,2022,1,DAL,TB,HOME,3,19,22,AT&T Stadium,3,0,0,0,0,27,18,27:18,12,4,8,0,64,244,3.8,0,18,71,3.9,0,42,21,173,0,1,4.1,8.2,50.0,50.99,15,3,20.0,5,2,40.0,0,0,0,0,10,73,0,0,4,25,4,6,5,254,50.8,1,1,0,6,6,7,0,0,32,42,32:42,18,9,9,0,62,347,5.6,1,33,152,4.6,0,27,18,195,1,1,7.2,10.8,66.7,84.65,14,5,35.7,0,0,0.0,3,1,0,0,5,25,0,0,2,17,8,7,3,152,50.7,1,1,0,0.0,0,33.3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,5,4,40,24,2,17,3,0,0,36,14,4,25,6,0,0,Sunday,993003138,9,33,18020,9,2022,254
41,202210130,2022-09-12 20:15:00,1,2022,1,DEN,SEA,AWAY,16,17,33,Lumen Field,3,10,0,3,0,33,39,33:39,20,5,13,2,64,433,6.8,1,20,103,5.2,0,42,29,330,1,0,7.9,11.4,69.0,100.3,15,8,53.3,1,0,0.0,4,0,0,0,12,106,2,2,2,10,4,3,1,36,36.0,2,1,-1,7,10,0,0,0,26,21,26:21,19,3,9,7,49,253,5.2,2,19,76,4.0,0,28,23,177,2,0,6.3,7.7,82.1,116.82,11,6,54.5,1,0,0.0,2,0,0,0,5,77,3,1,2,18,8,6,2,101,50.5,1,2,1,0.0,0,0.0,0,1,1,0,0,0,0,0,4,3,2,2,0,0,0,0,0,1,1,31,23,2,18,2,3,1,45,18,2,10,4,2,2,Monday,993003139,10,30,18021,9,2022,255
42,202210111,2022-09-11 13:00:00,1,2022,1,DET,PHI,HOME,35,38,73,Ford Field,7,7,7,14,0,28,26,28:26,23,9,12,2,66,386,5.8,5,28,181,6.5,3,37,21,205,2,1,5.5,9.8,56.8,79.22,14,9,64.3,1,1,100.0,4,4,0,0,7,65,1,0,1,10,5,4,4,185,46.2,1,0,-1,0,24,14,0,0,31,34,31:34,27,13,12,2,72,455,6.3,5,39,216,5.5,4,32,18,239,0,0,7.5,13.3,56.2,80.08,17,10,58.8,3,2,66.7,5,4,0,0,10,61,0,0,1,4,6,3,3,137,45.7,0,1,1,100.0,0,80.0,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,1,48,18,1,4,5,0,0,37,16,1,10,4,0,0,Sunday,993003118,11,26,18010,9,2022,254
43,202210120,2022-09-11 16:25:00,1,2022,1,GB,MIN,AWAY,7,23,30,U.S. Bank Stadium,0,0,7,0,0,28,37,28:37,21,8,13,0,61,338,5.5,1,18,111,6.2,1,39,26,227,0,1,5.8,8.7,66.7,71.21,9,3,33.3,2,0,0.0,3,1,0,0,2,10,1,1,4,33,8,4,4,179,44.8,2,0,-2,7,10,3,3,0,31,23,31:23,19,7,12,0,61,395,6.5,2,28,126,4.5,0,32,23,269,2,0,8.4,11.7,71.9,117.84,13,4,30.8,1,1,100.0,3,1,0,0,3,20,0,0,1,8,5,3,5,232,46.4,0,2,2,33.3,0,33.3,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,3,44,20,1,8,1,0,0,37,24,4,33,3,1,1,Sunday,993003129,12,20,18017,9,2022,254
44,202210113,2022-09-11 13:00:00,1,2022,1,HOU,IND,HOME,20,20,40,NRG Stadium,0,10,10,0,0,30,23,30:23,20,4,12,4,68,299,4.4,2,28,77,2.8,0,37,23,222,2,0,6.0,9.7,62.2,96.9,15,5,33.3,0,0,0.0,1,1,0,0,6,40,1,1,3,18,7,6,7,318,45.4,1,2,1,3,0,0,17,0,39,37,39:37,33,11,20,2,90,517,5.7,2,38,177,4.7,1,50,32,340,1,1,6.8,10.6,64.0,82.08,15,6,40.0,1,0,0.0,5,2,0,0,7,89,5,1,2,12,5,5,4,179,44.8,2,1,-1,100.0,0,40.0,0,2,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,3,2,53,37,2,12,11,2,1,48,11,3,18,2,1,2,Sunday,993003120,13,14,18015,9,2022,254
45,202210113,2022-09-11 13:00:00,1,2022,1,IND,HOU,AWAY,20,20,40,NRG Stadium,3,0,0,17,0,39,37,39:37,33,11,20,2,90,517,5.7,2,38,177,4.7,1,50,32,340,1,1,6.8,10.6,64.0,82.08,15,6,40.0,1,0,0.0,5,2,0,0,7,89,5,1,2,12,5,5,4,179,44.8,2,1,-1,0,10,10,0,0,30,23,30:23,20,4,12,4,68,299,4.4,2,28,77,2.8,0,37,23,222,2,0,6.0,9.7,62.2,96.9,15,5,33.3,0,0,0.0,1,1,0,0,6,40,1,1,3,18,7,6,7,318,45.4,1,2,1,40.0,0,100.0,0,2,2,0,0,0,0,0,3,2,2,2,0,0,0,0,0,2,2,48,11,3,18,2,1,2,53,37,2,12,11,2,1,Sunday,993003119,14,13,18015,9,2022,254
46,202210135,2022-09-11 13:00:00,1,2022,1,JAX,WAS,AWAY,22,28,50,FedEx Field,3,0,9,10,0,27,3,27:03,24,6,13,5,62,383,6.2,2,18,123,6.8,1,42,24,260,1,1,6.2,10.8,57.1,73.51,12,3,25.0,1,0,0.0,5,2,0,0,13,90,1,0,2,15,4,5,3,150,50.0,1,3,2,7,7,0,14,0,32,57,32:57,26,7,16,3,70,390,5.6,4,28,85,3.0,0,41,27,305,4,2,7.4,11.3,65.9,100.15,10,7,70.0,0,0,0.0,2,2,0,0,6,63,1,1,1,8,10,3,3,147,49.0,3,1,-2,40.0,0,100.0,0,1,1,0,2,0,0,0,4,3,2,2,0,3,1,0,0,0,0,42,15,1,8,6,1,1,38,11,2,15,5,1,0,Sunday,993003115,15,35,18013,9,2022,254
47,202210101,2022-09-11 16:25:00,1,2022,1,KC,ARI,AWAY,44,21,65,State Farm Stadium,14,9,14,7,0,34,42,34:42,33,7,22,4,66,488,7.4,6,27,128,4.7,1,39,30,360,5,0,9.2,12.0,76.9,144.23,8,5,62.5,1,1,100.0,6,6,0,0,3,25,5,1,0,0,6,4,2,108,54.0,1,0,-1,0,7,0,14,0,25,18,25:18,18,6,12,0,63,282,4.5,3,22,103,4.7,1,38,24,179,2,0,4.7,7.5,63.2,91.89,12,3,25.0,4,3,75.0,3,3,0,0,5,49,3,0,3,26,6,3,5,255,51.0,0,1,1,100.0,0,100.0,0,6,5,0,0,0,0,0,1,1,1,1,0,4,1,0,0,0,0,40,10,3,26,7,1,0,45,18,0,0,2,3,1,Sunday,993003131,16,1,18018,9,2022,254
48,202210129,2022-09-11 16:25:00,1,2022,1,LAC,LV,HOME,24,19,43,SoFi Stadium,3,14,7,0,0,32,32,32:32,18,5,12,1,65,355,5.5,3,31,76,2.5,0,34,26,279,3,0,8.2,10.7,76.5,129.41,14,6,42.9,1,0,0.0,3,2,0,0,5,21,1,0,0,0,9,5,4,196,49.0,0,3,3,3,0,10,6,0,27,28,27:28,18,1,17,0,56,320,5.7,2,13,64,4.9,0,37,22,256,2,3,6.9,11.6,59.5,64.7,11,5,45.5,2,1,50.0,3,2,0,0,3,11,3,0,6,39,3,5,2,106,53.0,3,0,-3,66.7,0,66.7,0,3,3,0,0,0,0,0,2,1,1,1,0,2,0,0,0,2,2,37,12,6,39,6,3,0,50,21,0,0,1,1,0,Sunday,993003134,29,25,18019,9,2022,254
49,202210132,2022-09-08 20:20:00,1,2022,1,LAR,BUF,HOME,10,31,41,SoFi Stadium,0,10,0,0,0,28,46,28:46,19,3,14,2,66,243,3.7,1,18,52,2.9,0,41,29,191,1,3,4.7,6.6,70.7,58.08,13,6,46.2,3,2,66.7,2,1,0,0,4,30,1,0,7,49,2,2,4,180,45.0,3,4,1,7,3,7,14,0,31,14,31:14,23,7,15,1,58,413,7.1,4,25,121,4.8,1,31,26,292,3,2,9.4,11.2,83.9,111.29,10,9,90.0,0,0,0.0,2,2,0,0,5,35,2,2,2,5,16,7,0,0,0.0,4,3,-1,50.0,0,100.0,0,1,1,0,0,0,0,0,1,1,4,4,0,0,0,0,0,1,1,42,19,2,5,3,2,2,45,21,7,49,6,0,0,Thursday,993003110,32,4,18006,9,2022,251
50,202210129,2022-09-11 16:25:00,1,2022,1,LV,LAC,AWAY,19,24,43,SoFi Stadium,3,0,10,6,0,27,28,27:28,18,1,17,0,56,320,5.7,2,13,64,4.9,0,37,22,256,2,3,6.9,11.6,59.5,64.7,11,5,45.5,2,1,50.0,3,2,0,0,3,11,3,0,6,39,3,5,2,106,53.0,3,0,-3,3,14,7,0,0,32,32,32:32,18,5,12,1,65,355,5.5,3,31,76,2.5,0,34,26,279,3,0,8.2,10.7,76.5,129.41,14,6,42.9,1,0,0.0,3,2,0,0,5,21,1,0,0,0,9,5,4,196,49.0,0,3,3,66.7,0,66.7,0,1,1,0,2,0,0,0,2,2,3,3,0,0,0,0,0,2,1,50,21,0,0,1,1,0,37,12,6,39,6,3,0,Sunday,993003133,25,29,18019,9,2022,254
51,202210119,2022-09-11 13:00:00,1,2022,1,MIA,NE,HOME,20,7,27,Hard Rock Stadium,3,14,3,0,0,32,30,32:30,18,3,13,2,59,307,5.2,2,23,65,2.8,0,33,23,242,1,0,7.3,10.5,69.7,100.82,14,6,42.9,1,1,100.0,2,0,0,0,4,20,2,0,3,28,3,4,4,183,45.8,0,3,3,0,0,7,0,0,27,30,27:30,17,5,10,2,54,271,5.0,1,22,78,3.5,0,30,21,193,1,1,6.4,9.2,70.0,84.44,9,4,44.4,1,0,0.0,1,1,0,0,3,15,2,2,2,20,7,6,3,118,39.3,3,0,-3,0.0,0,100.0,0,2,2,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,37,22,2,20,6,2,2,38,15,3,28,0,2,0,Sunday,993003114,19,21,18011,9,2022,254
52,202210120,2022-09-11 16:25:00,1,2022,1,MIN,GB,HOME,23,7,30,U.S. Bank Stadium,7,10,3,3,0,31,23,31:23,19,7,12,0,61,395,6.5,2,28,126,4.5,0,32,23,269,2,0,8.4,11.7,71.9,117.84,13,4,30.8,1,1,100.0,3,1,0,0,3,20,0,0,1,8,5,3,5,232,46.4,0,2,2,0,0,7,0,0,28,37,28:37,21,8,13,0,61,338,5.5,1,18,111,6.2,1,39,26,227,0,1,5.8,8.7,66.7,71.21,9,3,33.3,2,0,0.0,3,1,0,0,2,10,1,1,4,33,8,4,4,179,44.8,2,0,-2,33.3,0,33.3,0,2,2,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,37,24,4,33,3,1,1,44,20,1,8,1,0,0,Sunday,993003130,20,12,18017,9,2022,254
53,202210119,2022-09-11 13:00:00,1,2022,1,NE,MIA,AWAY,7,20,27,Hard Rock Stadium,0,0,7,0,0,27,30,27:30,17,5,10,2,54,271,5.0,1,22,78,3.5,0,30,21,193,1,1,6.4,9.2,70.0,84.44,9,4,44.4,1,0,0.0,1,1,0,0,3,15,2,2,2,20,7,6,3,118,39.3,3,0,-3,3,14,3,0,0,32,30,32:30,18,3,13,2,59,307,5.2,2,23,65,2.8,0,33,23,242,1,0,7.3,10.5,69.7,100.82,14,6,42.9,1,1,100.0,2,0,0,0,4,20,2,0,3,28,3,4,4,183,45.8,0,3,3,100.0,0,0.0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,38,15,3,28,0,2,0,37,22,2,20,6,2,2,Sunday,993003113,21,19,18011,9,2022,254
54,202210102,2022-09-11 13:00:00,1,2022,1,NO,ATL,AWAY,27,26,53,Mercedes-Benz Stadium,7,0,3,17,0,26,16,26:16,18,5,12,1,57,385,6.8,3,19,151,7.9,1,34,23,234,2,0,6.9,10.2,67.6,106.74,13,4,30.8,0,0,0.0,3,3,0,0,8,99,1,1,4,35,1,2,5,272,54.4,1,2,1,3,13,7,3,0,33,44,33:44,26,13,8,5,71,416,5.9,2,38,201,5.3,2,33,20,215,0,0,6.5,10.8,60.6,79.73,13,5,38.5,0,0,0.0,4,2,0,0,8,55,3,2,0,0,8,4,4,180,45.0,2,1,-1,100.0,0,50.0,0,1,1,0,3,1,0,0,3,2,2,2,0,0,0,0,0,5,4,50,16,0,0,2,2,2,31,27,4,35,2,1,1,Sunday,993003121,22,2,18007,9,2022,254
55,202210134,2022-09-11 16:25:00,1,2022,1,NYG,TEN,AWAY,21,20,41,Nissan Stadium,0,0,13,8,0,28,54,28:54,19,11,7,1,58,394,6.8,3,32,238,7.4,1,21,17,156,2,1,7.4,9.2,81.0,109.52,10,2,20.0,1,1,100.0,3,2,0,0,8,45,2,1,5,32,5,3,6,309,51.5,2,1,-1,7,6,7,0,0,31,6,31:06,19,2,13,4,60,359,6.0,2,26,93,3.6,0,33,20,266,2,0,8.1,13.3,60.6,106.38,11,3,27.3,0,0,0.0,3,2,0,0,7,50,2,1,1,0,8,6,6,342,57.0,1,2,1,66.7,0,66.7,0,1,1,0,3,1,0,0,0,0,2,2,0,0,0,0,0,3,2,41,17,1,0,2,0,1,46,20,5,32,2,2,1,Sunday,993003135,23,34,18016,9,2022,254
56,202210124,2022-09-11 13:00:00,1,2022,1,NYJ,BAL,HOME,9,24,33,MetLife Stadium,0,3,0,6,0,32,30,32:30,24,3,18,3,79,380,4.8,1,17,83,4.9,0,59,37,297,1,1,5.0,8.0,62.7,73.91,14,2,14.3,4,3,75.0,2,1,0,0,6,81,2,1,3,12,4,2,6,253,42.2,2,1,-1,3,7,14,0,0,27,30,27:30,13,4,8,1,53,274,5.2,3,21,63,3.0,0,30,17,211,3,1,7.0,12.4,56.7,98.06,13,5,38.5,0,0,0.0,2,1,0,0,5,29,1,0,2,2,10,3,6,291,48.5,1,2,1,50.0,0,50.0,0,1,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,1,1,31,16,2,2,4,1,0,48,21,3,12,4,2,1,Sunday,993003128,24,3,18012,9,2022,254
57,202210111,2022-09-11 13:00:00,1,2022,1,PHI,DET,AWAY,38,35,73,Ford Field,0,24,14,0,0,31,34,31:34,27,13,12,2,72,455,6.3,5,39,216,5.5,4,32,18,239,0,0,7.5,13.3,56.2,80.08,17,10,58.8,3,2,66.7,5,4,0,0,10,61,0,0,1,4,6,3,3,137,45.7,0,1,1,7,7,7,14,0,28,26,28:26,23,9,12,2,66,386,5.8,5,28,181,6.5,3,37,21,205,2,1,5.5,9.8,56.8,79.22,14,9,64.3,1,1,100.0,4,4,0,0,7,65,1,0,1,10,5,4,4,185,46.2,1,0,-1,80.0,0,100.0,0,5,5,0,0,0,0,0,1,1,5,5,0,0,0,0,0,0,0,37,16,1,10,4,0,0,48,18,1,4,5,0,0,Sunday,993003117,26,11,18010,9,2022,254
58,202210107,2022-09-11 13:00:00,1,2022,1,PIT,CIN,AWAY,23,20,43,Paycor Stadium,10,7,0,3,3,26,18,26:18,13,4,8,1,61,267,4.4,2,22,75,3.4,0,38,21,192,1,0,5.1,9.1,55.3,77.96,15,4,26.7,0,0,0.0,2,1,0,0,8,59,2,0,1,2,11,9,8,388,48.5,0,5,5,3,3,8,6,0,43,42,43:42,32,5,22,5,94,432,4.6,2,34,133,3.9,0,53,33,299,2,4,5.6,9.1,62.3,58.61,16,8,50.0,3,1,33.3,5,2,0,0,4,27,2,1,7,39,5,4,3,158,52.7,5,0,-5,50.0,0,40.0,0,2,2,0,0,0,0,0,4,3,1,0,1,2,1,0,0,3,2,58,29,7,39,9,2,1,36,17,1,2,4,1,0,Sunday,993003111,28,7,18009,9,2022,254
59,202210130,2022-09-12 20:15:00,1,2022,1,SEA,DEN,HOME,17,16,33,Lumen Field,7,10,0,0,0,26,21,26:21,19,3,9,7,49,253,5.2,2,19,76,4.0,0,28,23,177,2,0,6.3,7.7,82.1,116.82,11,6,54.5,1,0,0.0,2,0,0,0,5,77,3,1,2,18,8,6,2,101,50.5,1,2,1,3,10,0,3,0,33,39,33:39,20,5,13,2,64,433,6.8,1,20,103,5.2,0,42,29,330,1,0,7.9,11.4,69.0,100.3,15,8,53.3,1,0,0.0,4,0,0,0,12,106,2,2,2,10,4,3,1,36,36.0,2,1,-1,0.0,0,0.0,0,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4,3,45,18,2,10,4,2,2,31,23,2,18,2,3,1,Monday,993003140,30,10,18021,9,2022,255
